establishment_status,inspection_date,severity
Pass,2022-07-08,
Pass,2023-01-18,M - Minor
Pass,2022-10-14,
Pass,2023-06-30,
Pass,2023-06-16,
Pass,2023-10-17,
Pass,2022-11-10,
Pass,2023-06-28,
Pass,2022-11-09,M - Minor
Pass,2023-04-12,C - Crucial
Pass,2023-04-12,C - Crucial
Pass,2023-04-12,M - Minor
Pass,2023-04-14,
Pass,2023-05-12,M - Minor
Pass,2022-10-18,
Pass,2023-03-28,M - Minor
Pass,2023-08-10,
Pass,2023-11-17,
Pass,2022-07-13,
Pass,2023-06-29,S - Significant
Pass,2023-06-29,S - Significant
Pass,2023-06-29,M - Minor
Pass,2023-07-05,
Pass,2023-12-04,
Pass,2023-03-24,M - Minor
Pass,2023-03-24,S - Significant
Pass,2023-03-24,S - Significant
Pass,2023-03-24,M - Minor
Pass,2022-10-11,
Pass,2023-01-20,
Pass,2023-12-06,
Pass,2022-09-15,M - Minor
Pass,2022-09-15,M - Minor
Pass,2023-04-14,M - Minor
Pass,2023-04-14,S - Significant
Pass,2023-08-28,M - Minor
Pass,2023-08-28,M - Minor
Pass,2023-10-30,M - Minor
Pass,2022-04-29,
Pass,2022-12-21,M - Minor
Pass,2023-01-25,
Pass,2023-08-10,
Pass,2024-01-17,
Pass,2022-06-20,M - Minor
Pass,2022-06-20,M - Minor
Pass,2022-06-20,M - Minor
Pass,2023-04-14,M - Minor
Pass,2023-04-14,M - Minor
Pass,2023-04-14,M - Minor
Pass,2023-06-12,M - Minor
Pass,2023-06-12,M - Minor
Pass,2023-06-12,M - Minor
Pass,2023-10-10,M - Minor
Pass,2022-08-05,
Pass,2023-03-21,
Pass,2022-12-19,
Pass,2023-02-09,
Pass,2022-11-23,
Pass,2022-06-03,M - Minor
Pass,2022-12-13,
Pass,2023-05-29,M - Minor
Pass,2023-09-05,
Pass,2022-04-04,
Pass,2022-11-04,
Pass,2023-05-15,
Pass,2023-09-20,
Pass,2022-07-07,M - Minor
Pass,2023-03-01,S - Significant
Pass,2023-03-01,M - Minor
Pass,2023-10-03,M - Minor
Pass,2023-10-03,M - Minor
Pass,2022-03-24,
Pass,2023-01-24,M - Minor
Pass,2023-07-25,
Pass,2022-07-15,M - Minor
Pass,2023-03-22,M - Minor
Pass,2023-12-08,M - Minor
Pass,2022-02-17,
Pass,2022-07-28,
Pass,2022-12-06,
Pass,2023-02-17,
Pass,2023-07-17,
Pass,2023-07-25,
Pass,2023-09-13,
Pass,2024-01-19,
Pass,2022-05-20,M - Minor
Pass,2023-03-13,
Pass,2023-09-29,
Pass,2022-08-03,
Pass,2023-03-22,S - Significant
Pass,2023-03-22,NA - Not Applicable
Pass,2023-03-22,M - Minor
Pass,2023-03-30,NA - Not Applicable
Pass,2023-03-30,M - Minor
Pass,2023-07-28,M - Minor
Pass,2022-04-27,
Pass,2023-01-04,NA - Not Applicable
Pass,2022-07-22,
Pass,2023-08-23,
Pass,2022-04-22,
Pass,2023-04-24,
Pass,2023-08-31,
Pass,2022-08-25,NA - Not Applicable
Pass,2022-05-10,M - Minor
Pass,2022-12-22,M - Minor
Pass,2022-12-22,M - Minor
Pass,2023-04-06,S - Significant
Pass,2023-10-03,M - Minor
Pass,2022-05-09,
Pass,2022-12-05,
Pass,2023-02-24,
Pass,2024-01-03,
Pass,2022-06-07,
Pass,2022-10-27,
Pass,2023-03-01,
Pass,2023-08-23,
Pass,2023-05-23,
Pass,2023-10-27,
Pass,2022-06-01,
Pass,2023-02-17,
Pass,2023-10-16,M - Minor
Pass,2022-06-28,
Pass,2023-05-12,M - Minor
Pass,2023-11-03,
Pass,2024-01-16,
Pass,2022-05-24,M - Minor
Pass,2022-05-24,S - Significant
Pass,2022-11-02,S - Significant
Pass,2022-11-02,M - Minor
Pass,2023-01-18,
Pass,2023-07-13,M - Minor
Pass,2022-02-16,
Pass,2022-06-22,
Pass,2022-11-16,
Pass,2023-04-19,
Pass,2023-10-13,
Pass,2022-12-07,
Pass,2023-09-13,
Pass,2022-03-31,NA - Not Applicable
Pass,2023-03-09,M - Minor
Pass,2023-03-09,S - Significant
Pass,2023-03-09,M - Minor
Pass,2023-03-09,S - Significant
Pass,2023-07-17,M - Minor
Pass,2023-07-17,NA - Not Applicable
Pass,2024-01-16,NA - Not Applicable
Pass,2022-08-02,
Pass,2023-05-19,
Pass,2023-05-19,
Pass,2023-10-11,
Pass,2022-05-20,
Pass,2023-02-09,
Pass,2023-08-18,
Pass,2022-08-19,
Pass,2023-08-18,
Pass,2022-06-13,M - Minor
Pass,2023-04-28,
Pass,2022-10-25,M - Minor
Pass,2023-07-11,M - Minor
Pass,2022-07-19,
Pass,2023-02-06,
Pass,2023-08-02,
Pass,2024-01-23,
Pass,2022-12-12,
Pass,2023-03-03,
Pass,2022-08-23,M - Minor
Pass,2023-06-19,M - Minor
Pass,2023-10-16,NA - Not Applicable
Pass,2022-08-08,NA - Not Applicable
Pass,2022-08-08,NA - Not Applicable
Pass,2023-06-19,
Pass,2022-12-14,
Pass,2022-11-10,M - Minor
Pass,2022-07-20,M - Minor
Pass,2023-07-17,M - Minor
Pass,2023-07-17,M - Minor
Pass,2023-07-17,M - Minor
Pass,2023-07-17,M - Minor
Pass,2022-12-29,
Pass,2022-11-16,
Pass,2022-06-02,
Pass,2023-05-31,M - Minor
Pass,2022-10-26,NA - Not Applicable
Pass,2022-10-26,M - Minor
Pass,2023-11-17,NA - Not Applicable
Pass,2022-07-26,
Pass,2023-06-07,S - Significant
Pass,2022-11-04,
Pass,2022-11-14,
Pass,2022-06-15,M - Minor
Pass,2022-06-15,M - Minor
Pass,2022-12-19,
Pass,2023-04-13,S - Significant
Pass,2023-07-17,
Pass,2022-09-15,
Pass,2023-10-13,
Pass,NA,
Pass,2022-04-01,M - Minor
Pass,2022-04-01,M - Minor
Pass,2022-04-01,S - Significant
Pass,2023-03-14,M - Minor
Pass,2023-03-14,M - Minor
Pass,2023-03-14,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-06-29,M - Minor
Pass,2023-11-16,S - Significant
Pass,2023-11-16,M - Minor
Pass,2022-05-17,
Pass,2022-06-29,
Pass,2023-05-05,
Pass,2023-11-17,
Pass,2023-04-18,
Pass,2023-11-15,
Pass,2022-12-15,
Pass,2022-05-12,M - Minor
Pass,2022-12-16,M - Minor
Pass,2022-12-16,M - Minor
Pass,2023-03-14,S - Significant
Pass,2023-03-14,M - Minor
Pass,2023-03-14,M - Minor
Pass,2023-03-14,S - Significant
Pass,2023-03-14,S - Significant
Pass,2023-03-14,S - Significant
Pass,2023-03-14,S - Significant
Pass,2023-03-14,M - Minor
Pass,2023-05-15,M - Minor
Pass,2023-05-15,M - Minor
Pass,2023-05-15,M - Minor
Pass,2023-09-21,S - Significant
Pass,2023-09-21,S - Significant
Pass,2023-09-21,S - Significant
Pass,2023-09-21,S - Significant
Pass,2023-09-21,M - Minor
Pass,2023-09-21,S - Significant
Pass,2023-09-21,M - Minor
Pass,2024-01-16,M - Minor
Pass,2024-01-16,M - Minor
Pass,2024-01-16,S - Significant
Pass,2024-01-16,S - Significant
Pass,2024-01-16,S - Significant
Pass,2024-01-16,S - Significant
Pass,2024-01-16,C - Crucial
Pass,2024-01-16,C - Crucial
Pass,2024-01-16,S - Significant
Pass,2024-01-16,S - Significant
Pass,2024-01-19,
Pass,2022-11-23,S - Significant
Pass,2022-11-23,S - Significant
Pass,2022-11-23,M - Minor
Pass,2022-11-23,S - Significant
Pass,2022-11-23,M - Minor
Pass,2024-01-16,M - Minor
Pass,2024-01-16,M - Minor
Pass,2024-01-16,S - Significant
Pass,2022-12-08,
Pass,2023-06-09,
Pass,2022-08-03,
Pass,2022-12-29,
Pass,2023-03-06,M - Minor
Pass,2023-03-28,
Pass,2023-05-17,
Pass,2023-09-13,M - Minor
Pass,2023-12-20,
Pass,2022-05-12,M - Minor
Pass,2022-05-12,S - Significant
Pass,2022-05-12,M - Minor
Pass,2022-12-16,NA - Not Applicable
Pass,2023-03-14,S - Significant
Pass,2023-03-14,C - Crucial
Pass,2023-03-14,S - Significant
Pass,2023-03-14,S - Significant
Pass,2023-03-14,S - Significant
Pass,2023-03-14,M - Minor
Pass,2023-03-14,C - Crucial
Pass,2023-03-14,M - Minor
Pass,2023-03-14,S - Significant
Pass,2023-03-14,M - Minor
Pass,2023-03-21,S - Significant
Pass,2023-03-21,M - Minor
Pass,2023-06-29,C - Crucial
Pass,2023-06-29,NA - Not Applicable
Pass,2023-06-29,C - Crucial
Pass,2023-06-29,M - Minor
Pass,2023-06-29,C - Crucial
Pass,2023-06-29,C - Crucial
Pass,2023-06-29,S - Significant
Pass,2023-06-29,S - Significant
Pass,2023-06-30,
Pass,2023-09-21,S - Significant
Pass,2023-09-21,S - Significant
Pass,2023-09-21,M - Minor
Pass,2023-09-21,M - Minor
Pass,2022-07-15,
Pass,2023-01-19,
Pass,2023-05-04,
Pass,2023-09-07,
Pass,2024-01-05,
Pass,2023-10-16,S - Significant
Pass,2023-10-16,S - Significant
Pass,2023-10-16,S - Significant
Pass,2023-10-16,S - Significant
Pass,2022-10-06,
Pass,2022-06-09,S - Significant
Pass,2022-09-30,
Pass,2023-05-16,
Pass,2022-05-24,
Pass,2023-02-10,S - Significant
Pass,2023-07-21,
Pass,2022-11-16,
Pass,2023-06-30,M - Minor
Pass,2023-12-15,S - Significant
Pass,2023-12-15,C - Crucial
Pass,2023-12-18,
Pass,2022-06-27,M - Minor
Pass,2022-06-27,S - Significant
Pass,2022-09-29,M - Minor
Pass,2022-09-29,NA - Not Applicable
Pass,2022-09-29,C - Crucial
Pass,2022-09-29,S - Significant
Pass,2022-09-29,M - Minor
Pass,2022-09-29,S - Significant
Pass,2022-10-03,
Pass,2023-03-22,S - Significant
Pass,2023-03-22,C - Crucial
Pass,2023-03-22,S - Significant
Pass,2023-03-22,M - Minor
Pass,2023-03-22,NA - Not Applicable
Pass,2023-03-22,M - Minor
Pass,2023-03-27,S - Significant
Pass,2023-07-12,M - Minor
Pass,2023-07-12,NA - Not Applicable
Pass,2023-10-25,NA - Not Applicable
Pass,2023-10-25,M - Minor
Pass,2023-10-25,S - Significant
Pass,2023-10-25,S - Significant
Pass,2023-11-10,
Pass,2022-10-27,M - Minor
Pass,2023-03-20,M - Minor
Pass,2023-03-20,M - Minor
Pass,2023-06-22,NA - Not Applicable
Pass,2023-11-20,M - Minor
Pass,2023-11-28,
Pass,2023-12-07,
Pass,2023-11-21,S - Significant
Pass,2022-03-04,M - Minor
Pass,2022-06-08,M - Minor
Pass,2022-06-08,S - Significant
Pass,2022-06-08,M - Minor
Pass,2022-09-23,S - Significant
Pass,2022-09-23,S - Significant
Pass,2022-09-23,M - Minor
Pass,2022-09-23,C - Crucial
Pass,2022-09-23,C - Crucial
Pass,2022-09-23,S - Significant
Pass,2022-09-29,
Pass,2023-02-03,M - Minor
Pass,2023-02-03,M - Minor
Pass,2023-07-13,M - Minor
Pass,2023-07-13,S - Significant
Pass,2023-07-14,
Pass,2023-11-16,S - Significant
Pass,2023-11-16,M - Minor
Pass,2023-11-16,S - Significant
Pass,2023-11-16,S - Significant
Pass,2023-11-16,C - Crucial
Pass,2023-11-16,NA - Not Applicable
Pass,2023-11-16,S - Significant
Pass,2023-11-16,M - Minor
Pass,2023-11-16,M - Minor
Pass,2023-11-16,C - Crucial
Pass,2023-11-22,
Pass,2022-02-07,M - Minor
Pass,2022-02-07,M - Minor
Pass,2023-04-13,S - Significant
Pass,2023-04-13,S - Significant
Pass,2023-04-13,M - Minor
Pass,2023-04-13,S - Significant
Pass,2023-04-21,
Pass,2023-08-24,M - Minor
Pass,2023-11-16,M - Minor
Pass,2023-11-16,M - Minor
Pass,2023-11-16,S - Significant
Pass,2023-04-04,M - Minor
Pass,2023-04-04,S - Significant
Pass,2023-06-22,S - Significant
Pass,2023-06-22,M - Minor
Pass,2023-12-15,M - Minor
Pass,2023-08-18,
Pass,2023-03-09,M - Minor
Pass,2023-03-09,M - Minor
Pass,2023-03-09,S - Significant
Pass,2023-08-15,NA - Not Applicable
Pass,2023-10-23,
Pass,2022-07-13,M - Minor
Pass,2023-01-13,M - Minor
Pass,2023-05-04,
Pass,2023-09-13,M - Minor
Pass,2022-11-08,
Pass,2023-09-23,
Pass,2023-02-15,
Pass,2023-08-01,
Pass,2022-10-26,
Pass,2022-08-25,M - Minor
Pass,2022-08-25,M - Minor
Pass,2023-03-16,S - Significant
Pass,2023-03-16,S - Significant
Pass,2023-03-16,M - Minor
Pass,2023-07-20,M - Minor
Pass,2023-07-20,S - Significant
Pass,2023-07-20,M - Minor
Pass,2023-11-08,M - Minor
Pass,2023-11-08,M - Minor
Pass,2022-06-28,
Pass,2022-10-26,M - Minor
Pass,2022-10-26,M - Minor
Pass,2022-10-26,NA - Not Applicable
Pass,2023-03-09,
Pass,2023-10-18,
Pass,NA,
Pass,2022-07-15,S - Significant
Pass,2023-04-26,
Pass,2022-07-18,
Pass,2023-05-25,
Pass,2023-03-01,
Pass,2023-05-16,
Pass,2023-09-15,
Pass,2022-07-28,M - Minor
Pass,2023-05-12,M - Minor
Pass,2023-05-12,S - Significant
Pass,2022-05-20,
Pass,2022-09-09,
Pass,2023-03-08,
Pass,2023-07-06,
Pass,2022-12-08,
Pass,2022-11-10,
Pass,NA,
Pass,2022-07-14,M - Minor
Pass,2023-07-21,
Pass,2022-07-21,M - Minor
Pass,2022-07-21,S - Significant
Pass,2023-04-24,S - Significant
Pass,2023-04-24,M - Minor
Pass,2022-03-08,
Pass,2023-10-26,
Pass,2022-03-03,
Pass,2023-03-22,
Pass,2023-07-05,
Pass,2022-03-07,
Pass,2023-03-22,
Pass,2022-07-14,
Pass,2023-07-21,
Pass,2022-06-09,S - Significant
Pass,2022-11-22,M - Minor
Pass,2023-03-22,M - Minor
Pass,2023-03-22,NA - Not Applicable
Pass,2023-06-19,M - Minor
Pass,2023-06-19,M - Minor
Pass,2023-06-19,S - Significant
Pass,2023-06-19,S - Significant
Pass,2023-06-19,NA - Not Applicable
Pass,2023-06-19,S - Significant
Pass,2023-11-27,M - Minor
Pass,2022-12-12,
Pass,2022-12-16,
Pass,2023-09-12,
Pass,2022-06-22,
Pass,2022-09-08,
Pass,2023-06-08,
Pass,2023-11-08,
Pass,2022-04-04,
Pass,2022-11-03,M - Minor
Pass,2023-12-21,M - Minor
Pass,2022-08-15,
Pass,2023-03-20,
Pass,2023-08-29,M - Minor
Pass,2022-03-30,
Pass,2022-11-16,
Pass,2023-05-15,
Pass,2023-09-06,
Pass,2022-11-25,
Pass,2023-04-17,
Pass,2023-04-17,
Pass,2023-09-29,
Pass,2022-07-28,
Pass,2023-03-08,
Pass,2023-10-18,
Pass,2022-08-16,M - Minor
Pass,2022-08-16,M - Minor
Pass,2023-06-20,S - Significant
Pass,2023-06-20,M - Minor
Pass,2023-06-20,M - Minor
Pass,2023-06-20,S - Significant
Pass,2023-06-20,M - Minor
Pass,2023-06-20,S - Significant
Pass,2023-06-20,C - Crucial
Pass,2023-06-20,S - Significant
Pass,2023-06-20,M - Minor
Pass,2023-06-28,M - Minor
Pass,2023-10-27,S - Significant
Pass,2023-10-27,M - Minor
Pass,2023-10-27,M - Minor
Pass,2023-10-27,M - Minor
Pass,2024-01-15,M - Minor
Pass,2024-01-15,M - Minor
Pass,2024-01-15,M - Minor
Pass,2024-01-15,S - Significant
Pass,2022-08-29,
Pass,2023-05-05,
Pass,2023-12-18,M - Minor
Pass,2022-12-29,
Pass,2022-07-14,M - Minor
Pass,2022-07-14,S - Significant
Pass,2023-07-07,
Pass,2022-08-24,S - Significant
Pass,2023-07-17,
Pass,2022-08-19,
Pass,2023-08-18,
Pass,2022-11-18,
Pass,2022-06-09,
Pass,2022-10-25,M - Minor
Pass,2022-10-25,M - Minor
Pass,2022-10-25,S - Significant
Pass,2022-10-27,
Pass,2023-05-04,
Pass,2023-12-21,M - Minor
Pass,2023-12-21,M - Minor
Pass,2022-10-06,
Pass,2023-06-29,S - Significant
Pass,2023-10-17,
Pass,2023-03-17,S - Significant
Pass,2023-11-03,
Pass,2022-08-15,
Pass,2023-03-31,
Pass,NA,
Pass,2022-12-21,S - Significant
Pass,2022-12-21,S - Significant
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-29,
Pass,2022-04-12,M - Minor
Pass,2023-06-26,M - Minor
Pass,2022-12-13,
Pass,2022-12-20,S - Significant
Pass,2022-12-20,S - Significant
Pass,2022-12-20,S - Significant
Pass,2022-12-22,
Pass,2023-07-28,
Pass,NA,
Pass,2022-10-04,M - Minor
Pass,2022-12-08,
Pass,2023-01-18,
Pass,2023-12-15,
Pass,2023-11-23,
Pass,2023-10-23,NA - Not Applicable
Pass,2023-10-23,M - Minor
Pass,2022-10-13,M - Minor
Pass,2023-02-03,M - Minor
Pass,2023-02-03,M - Minor
Pass,2023-05-26,
Pass,2023-10-18,
Pass,2022-12-05,
Pass,2022-06-03,M - Minor
Pass,2022-06-03,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2022-12-21,M - Minor
Pass,2023-04-20,
Pass,2023-06-12,M - Minor
Pass,2023-06-12,M - Minor
Pass,2023-09-26,M - Minor
Pass,2022-03-21,
Pass,2022-08-22,M - Minor
Pass,2022-08-22,M - Minor
Pass,2022-08-22,S - Significant
Pass,2023-02-16,M - Minor
Pass,2023-02-16,M - Minor
Pass,2023-02-16,M - Minor
Pass,2023-06-30,
Pass,2023-11-13,M - Minor
Pass,2022-11-14,
Pass,2023-02-07,
Pass,2023-05-25,
Pass,2023-08-29,
Pass,2023-01-25,
Pass,2023-08-29,
Pass,2023-02-21,M - Minor
Pass,2023-02-21,M - Minor
Pass,2023-02-21,M - Minor
Pass,2023-03-17,M - Minor
Pass,2023-03-17,M - Minor
Pass,2023-08-10,M - Minor
Pass,2023-08-10,M - Minor
Pass,2023-08-10,S - Significant
Pass,2023-08-10,M - Minor
Pass,2023-08-10,M - Minor
Pass,2023-11-30,S - Significant
Pass,2023-11-30,C - Crucial
Pass,2023-11-30,S - Significant
Pass,2023-11-30,S - Significant
Pass,2023-11-30,M - Minor
Pass,2023-11-30,S - Significant
Pass,2023-11-30,S - Significant
Pass,2023-12-04,
Pass,2022-08-04,M - Minor
Pass,2022-08-04,S - Significant
Pass,2022-08-04,M - Minor
Pass,2022-08-04,M - Minor
Pass,2022-08-04,S - Significant
Pass,2022-06-16,M - Minor
Pass,2022-06-16,M - Minor
Pass,2023-01-12,M - Minor
Pass,2023-07-11,M - Minor
Pass,2022-10-11,
Pass,2023-04-27,
Pass,2023-09-27,
Pass,2022-08-10,M - Minor
Pass,2022-08-10,M - Minor
Pass,2022-08-10,M - Minor
Pass,2022-08-10,S - Significant
Pass,2022-08-10,NA - Not Applicable
Pass,2022-12-02,M - Minor
Pass,2022-12-02,M - Minor
Pass,2022-12-02,M - Minor
Pass,2023-02-09,
Pass,2023-08-02,M - Minor
Pass,2023-08-02,M - Minor
Pass,2023-08-02,M - Minor
Pass,2023-08-02,M - Minor
Pass,2023-08-02,M - Minor
Pass,2023-12-13,S - Significant
Pass,2023-12-13,M - Minor
Pass,2023-12-13,M - Minor
Pass,2022-11-16,
Pass,2023-04-11,M - Minor
Pass,2023-04-11,S - Significant
Pass,2023-08-08,
Pass,2022-09-13,
Pass,2022-08-04,
Pass,2023-06-29,
Pass,2022-10-14,
Pass,2022-04-27,NA - Not Applicable
Pass,2022-04-27,M - Minor
Pass,2023-03-07,
Pass,2023-08-22,M - Minor
Pass,2022-10-17,
Pass,2023-04-18,
Pass,2023-11-15,
Pass,2023-05-04,
Pass,2023-09-14,
Pass,2024-01-18,
Pass,2023-11-22,S - Significant
Pass,2023-11-22,S - Significant
Pass,2023-11-22,M - Minor
Pass,2023-11-22,S - Significant
Pass,2023-11-27,
Pass,2022-09-15,S - Significant
Pass,2022-09-15,S - Significant
Pass,2022-10-06,
Pass,2023-05-29,NA - Not Applicable
Pass,2022-06-15,M - Minor
Pass,2023-06-15,M - Minor
Pass,2023-06-15,S - Significant
Pass,2022-12-06,M - Minor
Pass,2022-10-05,
Pass,2022-01-26,M - Minor
Pass,2022-12-01,M - Minor
Pass,2022-12-01,M - Minor
Pass,2023-03-02,M - Minor
Pass,2024-01-03,M - Minor
Pass,2024-01-03,M - Minor
Pass,2024-01-03,M - Minor
Pass,2022-03-02,M - Minor
Pass,2022-03-02,S - Significant
Pass,2022-03-02,M - Minor
Pass,2022-03-02,C - Crucial
Pass,2022-03-10,
Pass,2022-11-09,NA - Not Applicable
Pass,2022-11-09,S - Significant
Pass,2022-11-09,M - Minor
Pass,2022-11-09,M - Minor
Pass,2023-04-20,S - Significant
Pass,2023-04-20,M - Minor
Pass,2023-04-20,M - Minor
Pass,2023-04-20,C - Crucial
Pass,2023-04-20,NA - Not Applicable
Pass,2023-04-20,S - Significant
Pass,2023-04-20,S - Significant
Pass,2023-04-21,
Pass,2023-07-24,M - Minor
Pass,2023-07-24,M - Minor
Pass,2023-07-24,NA - Not Applicable
Pass,2023-12-12,M - Minor
Pass,2023-06-01,
Pass,2023-12-05,M - Minor
Pass,2023-06-22,M - Minor
Pass,2023-06-22,M - Minor
Pass,2023-12-20,NA - Not Applicable
Pass,2023-12-20,M - Minor
Pass,2023-12-20,M - Minor
Pass,2023-12-20,M - Minor
Pass,2023-12-20,M - Minor
Pass,2023-04-27,
Pass,2022-12-19,
Pass,2023-04-28,
Pass,2023-12-15,S - Significant
Pass,2022-11-18,
Pass,2022-10-04,M - Minor
Pass,2023-02-01,M - Minor
Pass,2023-02-01,M - Minor
Pass,2023-05-08,
Pass,2023-09-06,M - Minor
Pass,2023-09-06,M - Minor
Pass,2023-09-06,NA - Not Applicable
Pass,2023-09-06,M - Minor
Pass,2024-01-12,S - Significant
Pass,2024-01-12,M - Minor
Pass,2024-01-12,S - Significant
Pass,2022-06-28,
Pass,2023-04-14,
Pass,2023-08-31,
Pass,2022-06-06,M - Minor
Pass,2022-11-16,M - Minor
Pass,2022-11-16,S - Significant
Pass,2023-02-22,NA - Not Applicable
Pass,2023-02-22,M - Minor
Pass,2023-02-22,M - Minor
Pass,2023-02-22,S - Significant
Pass,2023-08-28,
Pass,2022-10-21,M - Minor
Pass,2022-10-21,NA - Not Applicable
Pass,2023-01-19,
Pass,2023-05-18,M - Minor
Pass,2023-05-18,NA - Not Applicable
Pass,2023-09-05,
Pass,2023-02-21,
Pass,2023-07-07,
Pass,2023-11-22,
Pass,2024-01-23,
Pass,2023-04-27,
Pass,2023-10-04,S - Significant
Pass,2023-11-06,
Pass,2023-01-16,
Pass,2023-11-09,M - Minor
Pass,2023-11-09,S - Significant
Pass,2023-11-09,S - Significant
Pass,2023-11-09,S - Significant
Pass,2023-11-09,M - Minor
Pass,2023-11-09,M - Minor
Pass,2023-11-09,S - Significant
Pass,2023-11-22,
Pass,2022-11-10,
Pass,2023-02-13,M - Minor
Pass,2023-05-25,
Pass,2023-10-13,S - Significant
Pass,2023-10-13,M - Minor
Pass,2023-10-13,M - Minor
Conditional Pass,2022-09-30,
Conditional Pass,2023-03-28,
Conditional Pass,2024-01-12,S - Significant
Conditional Pass,2024-01-12,S - Significant
Conditional Pass,2024-01-12,C - Crucial
Conditional Pass,2024-01-12,S - Significant
Pass,2022-03-28,
Pass,2022-08-05,S - Significant
Pass,2023-05-17,NA - Not Applicable
Pass,2022-12-19,
Pass,2022-08-16,M - Minor
Pass,2022-08-16,M - Minor
Pass,2023-02-14,M - Minor
Pass,2023-02-14,NA - Not Applicable
Pass,2023-02-14,M - Minor
Pass,2023-08-15,M - Minor
Pass,2023-08-15,S - Significant
Pass,2023-08-15,M - Minor
Pass,2023-11-23,M - Minor
Pass,2023-11-23,M - Minor
Pass,2023-11-23,NA - Not Applicable
Pass,2023-03-01,NA - Not Applicable
Pass,2023-05-25,
Pass,2023-09-27,
Pass,2024-01-10,
Pass,2023-07-10,
Pass,2023-03-01,M - Minor
Pass,2023-03-01,M - Minor
Pass,2023-03-01,M - Minor
Pass,2023-05-25,M - Minor
Pass,2023-09-27,S - Significant
Pass,2024-01-10,
Pass,NA,
Pass,2022-09-07,M - Minor
Pass,2023-03-01,M - Minor
Pass,2023-03-01,M - Minor
Pass,2023-03-01,NA - Not Applicable
Pass,2022-06-30,
Pass,2023-02-17,M - Minor
Pass,2023-12-13,M - Minor
Pass,2022-07-13,M - Minor
Pass,2024-01-04,
Pass,2022-04-07,NA - Not Applicable
Pass,2023-05-09,M - Minor
Pass,2023-05-09,M - Minor
Pass,2023-05-09,M - Minor
Pass,2023-10-24,M - Minor
Pass,2022-05-24,M - Minor
Pass,2023-05-11,M - Minor
Pass,2023-05-11,S - Significant
Pass,2023-05-11,S - Significant
Pass,2023-05-16,
Pass,2023-10-03,M - Minor
Pass,2023-10-03,S - Significant
Pass,2023-10-03,M - Minor
Pass,2023-10-05,
Pass,2022-06-15,S - Significant
Pass,2022-06-15,M - Minor
Pass,2022-06-15,NA - Not Applicable
Pass,2022-10-31,S - Significant
Pass,2022-10-31,S - Significant
Pass,2022-10-31,M - Minor
Pass,2022-12-08,
Pass,2023-03-10,
Pass,2023-06-12,
Pass,2023-10-04,M - Minor
Pass,2023-10-04,M - Minor
Pass,2023-10-04,M - Minor
Pass,2024-01-08,S - Significant
Pass,2024-01-08,NA - Not Applicable
Pass,2024-01-08,S - Significant
Pass,2022-06-14,S - Significant
Pass,2022-06-14,M - Minor
Pass,2022-06-14,M - Minor
Pass,2022-06-14,S - Significant
Pass,2023-02-27,M - Minor
Pass,2023-02-27,M - Minor
Pass,2023-07-10,M - Minor
Pass,2023-11-20,M - Minor
Pass,2023-11-20,M - Minor
Pass,2022-07-19,M - Minor
Pass,2022-07-19,S - Significant
Pass,2023-06-28,
Pass,2023-10-05,
Pass,2022-03-08,
Pass,2022-12-08,S - Significant
Pass,2022-12-08,M - Minor
Pass,2022-12-08,S - Significant
Pass,2023-02-03,NA - Not Applicable
Pass,2023-02-03,M - Minor
Pass,2023-02-03,M - Minor
Pass,2023-02-16,
Pass,2023-06-08,M - Minor
Pass,2023-06-08,M - Minor
Pass,2023-11-01,
Pass,2022-09-28,
Pass,2023-03-22,
Pass,2023-10-05,
Pass,2022-07-29,
Pass,2023-03-02,
Pass,2023-10-03,
Pass,2024-01-04,
Pass,2022-01-28,
Pass,2023-02-22,
Pass,2023-11-30,
Pass,2022-11-15,
Pass,2023-02-17,
Pass,2024-01-09,S - Significant
Pass,2024-01-09,M - Minor
Pass,2023-01-25,
Pass,2023-10-03,
Pass,2023-05-19,
Pass,2023-10-27,S - Significant
Pass,2022-08-16,
Pass,2023-03-29,
Pass,2023-08-28,
Pass,2022-06-14,
Pass,2023-04-21,
Pass,2023-08-03,
Pass,2022-12-20,
Pass,2023-03-03,
Pass,2022-06-17,
Pass,2023-06-27,
Pass,2022-05-18,
Pass,2023-04-25,
Pass,2023-10-10,
Pass,2022-06-09,
Pass,2023-04-24,
Pass,2023-10-23,
Pass,2022-06-08,
Pass,2023-05-24,
Pass,2023-11-22,
Pass,2022-03-30,
Pass,2022-11-17,
Pass,2023-06-23,
Pass,2022-07-28,
Pass,2023-05-18,
Pass,2024-01-12,S - Significant
Pass,2022-09-15,M - Minor
Pass,2023-03-09,M - Minor
Pass,2023-03-09,M - Minor
Pass,2023-07-19,
Pass,2023-10-24,
Pass,2022-06-06,
Pass,2022-12-29,
Pass,2023-02-06,
Pass,2023-10-27,
